0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
1 
1 
0 
0 
2 
0 
0 
1 
0 
0 
1 
5 
5 
5 
6 
18 
20 
39 
47 
65 
80 
104 
166 
180 
204 
241 
270 
317 
380 
440 
528 
611 
763 
959 
920 
977 
1006 
1066 
1075 
996 
1020 
921 
882 
864 
884 
876 
842 
814 
887 
923 
943 
949 
923 
924 
772 
794 
676 
640 
668 
672 
619 
619 
660 
728 
778 
900 
912 
1023 
1140 
1189 
1201 
1167 
1307 
1260 
1304 
1184 
1171 
1218 
1263 
1262 
1379 
1473 
1530 
1699 
1767 
1987 
2179 
2253 
2510 
2670 
2675 
2782 
2644 
2544 
2304 
2270 
2255 
2236 
2274 
2263 
2330 
2442 
2450 
2439 
2291 
2235 
2221 
2101 
1977 
1881 
1877 
1991 
1968 
2204 
2244 
2287 
2433 
2420 
2344 
2331 
2215 
2103 
1944 
1893 
1831 
1640 
1543 
1574 
1533 
1395 
1395 
1339 
1428 
1394 
1285 
1392 
1362 
1410 
1467 
1523 
1716 
1682 
1864 
1879 
1950 
1952 
1946 
2018 
1812 
1753 
1577 
1466 
1340 
1280 
1189 
1139 
1130 
1124 
994 
1063 
985 
927 
929 
898 
896 
909 
952 
939 
908 
840 
906 
907 
861 
767 
803 
877 
787 
784 
805 
766 
860 
850 
950 
948 
979 
1066 
1277 
1244 
1367 
1532 
1638 
1714 
1779 
1856 
2022 
2012 
2137 
2075 
2048 
1995 
2009 
1792 
1718 
1557 
1391 
1116 
1017 
832 
673 
562 
465 
342 
261 
204 
156 
116 
82 
36 
26 
12 
3 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
